Claim_ID,Customer_Age,Policy_Tenure,Claim_Amount,Claim_Type,Previous_Claims,Customer_Income,Marital_Status,Number_of_Dependents,Location,Claim_Submission_Delay,Fraudulent_Claim,anomaly_score,IsolationForest_Anomaly,High_Anomaly
866,36,2,37048.39,Home,2,29764,Married,3,Rural,16,0,-0.03397733996709629,0,0
867,78,15,7505.3,Home,3,163914,Single,2,Rural,30,1,-0.043507871368225426,0,0
868,61,16,44182.27,Life,4,154048,Married,4,Urban,69,0,-0.009070136362801962,0,0
869,71,4,29328.58,Medical,2,158498,Divorced,4,Rural,76,0,-0.05251572104220681,0,0
870,56,8,6778.77,Life,2,173959,Widowed,3,Urban,51,0,-0.04067546004825828,0,0
871,44,9,23365.3,Medical,3,46710,Widowed,1,Suburban,25,0,-0.03228627799851069,0,0
872,27,5,42317.19,Medical,1,61387,Divorced,3,Urban,4,0,-0.03832612803929136,0,0
873,43,16,44929.33,Home,3,198542,Widowed,1,Rural,13,1,-0.03381808310451462,0,0
874,36,13,13600.15,Auto,2,157558,Widowed,4,Urban,50,0,-0.06904123351339309,0,0
875,56,7,35707.66,Home,2,190330,Single,3,Suburban,14,1,-0.0271862043052451,0,0
876,79,17,5449.27,Home,1,132418,Single,0,Rural,11,0,-0.021113897446215946,0,0
877,20,3,2160.52,Life,0,42623,Widowed,1,Suburban,45,0,0.012492897261507152,1,1
878,62,5,28239.75,Life,1,43806,Married,1,Suburban,63,0,-0.041717435277132564,0,0
879,30,19,34893.97,Medical,0,157045,Widowed,1,Rural,71,1,-0.03672119076774316,0,0
880,67,12,39891.44,Life,2,197287,Single,4,Urban,58,0,-0.023999309311550143,0,0
881,45,7,17340.7,Medical,4,134162,Widowed,2,Suburban,25,0,-0.045502021656370295,0,0
882,79,9,823.01,Medical,4,197011,Married,0,Rural,28,0,0.008252333770549458,1,1
883,75,6,24236.2,Auto,3,180229,Married,3,Suburban,3,0,-0.04628999045439708,0,0
884,37,17,1284.75,Auto,1,25521,Single,1,Urban,49,0,-0.03195454368929318,0,0
885,45,16,5053.23,Home,1,32891,Widowed,4,Suburban,24,0,-0.010228117529410441,0,0
886,25,3,16671.11,Auto,4,102331,Single,1,Suburban,39,0,-0.06283216770062505,0,0
887,78,4,22140.02,Medical,0,42474,Divorced,3,Suburban,31,0,-0.027700637640763248,0,0
888,58,10,14333.74,Life,1,177579,Single,0,Suburban,74,0,-0.024047172836184627,0,0
889,56,5,29302.33,Auto,0,30687,Single,1,Urban,36,0,-0.046003662908561394,0,0
890,18,10,3239.81,Auto,0,118550,Single,4,Rural,9,0,-0.03405218975634117,0,0
891,20,12,7656.7,Auto,0,162081,Widowed,4,Suburban,37,0,-0.03324836489397931,0,0
892,30,10,34915.29,Auto,0,108762,Divorced,2,Urban,60,0,-0.09831525635395788,0,0
893,45,13,7535.97,Medical,3,108484,Widowed,4,Suburban,26,0,-0.025103102265894073,0,0
894,79,11,32168.87,Medical,3,120475,Married,2,Suburban,80,0,-0.027315672565264904,0,0
895,74,16,3206.89,Home,4,64291,Divorced,0,Suburban,6,0,-0.009624384275053632,0,0
896,77,8,20665.42,Life,3,68296,Single,3,Urban,72,0,-0.028219450192770834,0,0
897,66,8,9281.77,Home,1,60225,Single,2,Suburban,8,0,-0.024977664822503076,0,0
898,42,8,5927.0,Home,3,54828,Single,1,Suburban,58,0,-0.041635519891364714,0,0
899,73,13,28568.12,Auto,1,187174,Widowed,1,Rural,35,0,-0.07557951831189436,0,0
900,50,2,46452.62,Life,1,53712,Married,3,Urban,29,0,-0.023271305081198346,0,0
901,55,12,3211.96,Auto,0,46823,Divorced,4,Rural,18,0,-0.072803712340342,0,0
902,70,10,21366.94,Medical,4,156433,Divorced,1,Rural,40,0,-0.068068739690887,0,0
903,23,12,35523.0,Home,0,111374,Widowed,2,Rural,54,0,-0.06001182892395307,0,0
904,75,11,23403.05,Life,0,100174,Married,3,Rural,86,0,-0.04196531200141618,0,0
905,61,15,40421.55,Medical,3,58052,Divorced,1,Suburban,83,0,-0.056455966331908414,0,0
906,62,16,9392.44,Home,3,43265,Widowed,4,Rural,5,0,-0.018429982901669195,0,0
907,49,17,47999.91,Life,1,110287,Married,4,Urban,87,0,-0.005548611192526365,0,0
908,62,2,19565.55,Home,3,62012,Married,1,Suburban,21,0,-0.024381209431990514,0,0
909,78,18,17407.7,Life,3,30916,Divorced,3,Rural,69,0,-0.043140586869551356,0,0
910,64,12,43792.99,Home,2,145462,Divorced,0,Rural,23,0,-0.07766585410900162,0,0
911,38,19,28411.42,Auto,1,95045,Married,1,Urban,61,1,-0.058718495142714766,0,0
912,33,18,26063.99,Home,1,196604,Divorced,4,Urban,41,0,-0.049862548431085285,0,0
913,71,17,36485.41,Home,2,198731,Widowed,0,Rural,21,0,-0.01865305204498746,0,0
914,38,6,29201.79,Life,1,109860,Married,3,Rural,81,0,-0.05557484944410551,0,0
915,28,15,8544.52,Life,4,165075,Divorced,4,Rural,15,0,-0.0432788464792242,0,0
916,77,3,33872.78,Auto,4,62634,Divorced,3,Rural,12,0,-0.07470978054362665,0,0
917,54,6,7106.71,Life,2,115479,Widowed,1,Rural,36,0,-0.06684432720805777,0,0
918,53,3,40389.96,Home,3,94992,Divorced,3,Urban,51,1,-0.06394899488724382,0,0
919,52,1,49491.96,Life,4,31369,Divorced,4,Urban,23,1,0.000747379783877733,1,1
920,36,13,19180.69,Life,2,39329,Divorced,1,Suburban,82,0,-0.060288217962883084,0,0
921,37,14,22515.42,Life,4,106700,Single,4,Suburban,83,1,-0.02508602028441098,0,0
922,74,13,2798.47,Auto,0,122960,Widowed,4,Urban,16,0,-0.031217864873224976,0,0
923,35,4,1179.79,Auto,2,32410,Widowed,0,Suburban,15,0,-0.01977290952846611,0,0
924,64,7,46110.26,Medical,1,180802,Single,2,Rural,0,0,-0.021245174392456434,0,0
925,58,10,6866.89,Auto,4,153737,Widowed,3,Suburban,84,0,-0.04616810621351175,0,0
926,66,7,22566.05,Auto,1,190971,Divorced,3,Rural,0,0,-0.09113770977326918,0,0
927,31,15,40860.05,Auto,2,188775,Divorced,0,Rural,29,0,-0.08834703508410158,0,0
928,32,15,44521.28,Home,4,175244,Divorced,3,Suburban,83,0,-0.03406018567659008,0,0
929,48,4,26210.19,Medical,1,22684,Widowed,0,Suburban,23,0,-0.00836712088330005,0,0
930,18,6,28469.11,Home,3,170822,Widowed,3,Rural,45,0,-0.0471026175745195,0,0
931,70,5,33649.36,Auto,3,39887,Married,3,Urban,1,0,-0.04672132599166501,0,0
932,71,12,48088.43,Auto,0,171898,Single,4,Suburban,14,0,-0.03646577386281458,0,0
933,71,1,30332.16,Medical,2,157252,Widowed,0,Suburban,28,0,-0.015377489841305936,0,0
934,20,8,28194.03,Medical,1,66779,Married,3,Urban,61,0,-0.023491831056251855,0,0
935,33,1,1219.44,Life,0,88095,Single,2,Suburban,12,0,0.009910325365107608,1,1
936,40,5,4507.01,Auto,2,191977,Single,0,Rural,82,0,-0.02819961623278,0,0
937,74,6,29070.0,Auto,3,147510,Divorced,0,Urban,64,0,-0.07903075955385891,0,0
938,28,3,46843.9,Home,1,121261,Divorced,0,Urban,44,1,-0.04131651979879847,0,0
939,29,15,43401.22,Life,4,76068,Married,4,Rural,46,0,-0.031272997084633936,0,0
940,27,5,49137.66,Auto,3,38113,Married,0,Rural,15,0,-0.036995164474509235,0,0
941,49,14,26627.78,Home,4,62861,Divorced,4,Rural,2,0,-0.04988919045544338,0,0
942,33,18,39502.58,Medical,4,98487,Divorced,2,Urban,69,0,-0.0305629596683612,0,0
943,25,16,42099.82,Home,1,45617,Single,1,Rural,4,0,-0.026859872105151505,0,0
944,55,6,32577.57,Auto,1,118330,Single,4,Suburban,25,0,-0.06562292976215633,0,0
945,29,14,17268.12,Home,4,153655,Widowed,3,Suburban,14,0,-0.03752628081054932,0,0
946,41,8,23763.93,Home,0,46250,Divorced,0,Rural,72,0,-0.054155305390022446,0,0
947,45,7,42966.9,Life,4,23055,Single,1,Suburban,54,0,-0.01820833171310221,0,0
948,70,8,15278.12,Life,4,92337,Married,4,Suburban,21,0,-0.027811889580194538,0,0
949,25,13,46225.28,Medical,1,185498,Single,3,Urban,36,0,-0.007072340435854585,0,0
950,75,6,11875.41,Life,2,147615,Divorced,1,Rural,84,0,-0.06341587705391682,0,0
951,45,18,37601.06,Home,3,122255,Single,2,Suburban,28,1,-0.05790178308856153,0,0
952,53,2,31712.68,Life,1,80532,Divorced,4,Rural,25,0,-0.06703260186006255,0,0
953,43,8,37605.17,Auto,0,109376,Single,4,Rural,69,0,-0.06773912550672523,0,0
954,25,11,22148.7,Home,3,29933,Widowed,2,Suburban,10,0,-0.02451182527735829,0,0
955,75,1,46665.73,Home,1,51979,Widowed,4,Suburban,19,0,0.013921803614228012,1,1
956,77,6,31807.37,Home,1,65047,Married,0,Urban,83,0,-0.001554801193022537,0,0
957,67,16,14770.64,Auto,2,24137,Married,4,Urban,69,0,-0.0422718969932635,0,0
958,45,12,32103.53,Home,0,31423,Divorced,0,Urban,32,0,-0.04266995305952592,0,0
959,45,11,14697.38,Life,0,109851,Divorced,4,Suburban,29,0,-0.059822900027573844,0,0
960,54,10,15034.8,Auto,1,54482,Divorced,3,Urban,49,0,-0.10577968191195686,0,0
961,58,3,20280.13,Home,2,195228,Single,3,Rural,33,0,-0.033844470050766295,0,0
962,53,13,42695.31,Life,1,72483,Single,1,Urban,4,0,-0.03974095560699842,0,0
963,44,3,25264.74,Life,4,54754,Single,3,Urban,79,1,-0.006389093323992734,0,0
964,71,15,34105.59,Medical,4,187384,Married,2,Urban,11,0,-0.008089082736375541,0,0
965,34,16,19902.4,Life,2,43363,Divorced,1,Rural,75,0,-0.07097039131098337,0,0
966,26,13,13548.47,Life,1,37085,Single,3,Rural,74,1,-0.03469857862724768,0,0
967,50,17,47754.69,Medical,2,76889,Married,0,Suburban,51,0,-0.024922096782110215,0,0
968,70,3,30377.27,Medical,1,122090,Widowed,4,Urban,50,0,-0.014986845562893092,0,0
969,37,11,46730.59,Auto,1,99951,Divorced,3,Rural,20,0,-0.10610864493051875,0,0
970,30,19,10568.94,Life,4,148227,Widowed,0,Rural,70,1,-0.01484322247203762,0,0
971,45,11,7771.26,Auto,3,149925,Married,1,Rural,57,0,-0.09494156973107232,0,0
972,65,16,42863.23,Auto,0,76414,Divorced,4,Suburban,63,0,-0.06993849617909709,0,0
973,46,3,34205.4,Home,0,137159,Single,3,Suburban,5,1,-0.02460666263959299,0,0
974,30,6,9735.64,Auto,2,198124,Married,1,Suburban,48,0,-0.04490174151575599,0,0
975,63,14,13833.31,Auto,0,106934,Widowed,3,Urban,71,0,-0.07277169759443902,0,0
976,52,18,40132.87,Auto,4,52691,Widowed,1,Rural,36,1,-0.05627344423377134,0,0
977,78,17,22966.5,Auto,3,74697,Widowed,3,Suburban,9,0,-0.03758641083062886,0,0
978,23,4,33691.76,Medical,1,154116,Married,0,Suburban,79,0,-0.012563938564443378,0,0
979,35,15,16258.43,Life,1,23883,Married,2,Rural,65,1,-0.04147058737522069,0,0
980,68,11,19370.88,Home,4,51712,Divorced,0,Rural,55,0,-0.0568451504794667,0,0
981,22,3,49540.27,Medical,0,133655,Divorced,4,Urban,82,0,-0.003977379119342039,0,0
982,64,3,12757.05,Home,1,41545,Widowed,3,Urban,70,0,-0.02574449229179865,0,0
983,42,16,25569.59,Home,0,38204,Married,2,Urban,65,0,-0.013467557361631077,0,0
984,19,5,42297.92,Medical,4,43268,Divorced,2,Suburban,44,0,-0.028794988511799735,0,0
985,27,10,12341.55,Auto,1,104383,Married,4,Suburban,86,0,-0.04077249084103185,0,0
986,73,19,21053.08,Medical,2,187211,Single,4,Rural,67,0,-0.006783328667427813,0,0
987,47,4,30947.02,Home,3,139755,Married,2,Urban,63,0,-0.04276972442363758,0,0
988,67,19,24318.81,Home,0,116940,Widowed,4,Rural,15,0,-0.03412022217585031,0,0
989,76,11,23245.36,Auto,0,48436,Married,4,Urban,9,0,-0.032740064364112254,0,0
990,62,2,18444.23,Medical,0,155197,Widowed,3,Urban,20,1,-0.018967568587179295,0,0
991,22,10,29538.99,Life,0,192606,Divorced,0,Urban,11,0,-0.025233899187580122,0,0
992,72,11,31406.45,Home,4,118524,Divorced,1,Urban,12,0,-0.05702198847748319,0,0
993,73,16,32837.83,Medical,4,106842,Divorced,2,Rural,80,0,-0.051946692059632094,0,0
994,50,19,3983.22,Auto,4,62973,Single,1,Rural,81,0,-0.04573350156086531,0,0
995,71,11,31736.19,Auto,4,96369,Widowed,2,Suburban,9,0,-0.059730203500328094,0,0
996,18,14,47685.24,Life,1,107533,Single,2,Urban,12,0,-0.027192927923491372,0,0
997,35,2,27278.82,Home,4,53521,Single,0,Rural,33,0,-0.01592673548178003,0,0
998,49,5,35905.72,Life,1,158560,Divorced,2,Urban,58,0,-0.0791071950808161,0,0
999,64,5,28058.25,Life,2,59974,Widowed,2,Urban,48,0,-0.045674569221046846,0,0
1000,66,19,42809.66,Life,4,143900,Married,0,Suburban,5,0,-0.007075957704019142,0,0
1001,28,12,46514.36,Life,2,62448,Married,4,Suburban,11,0,-0.02086144054989625,0,0
1002,38,18,9618.89,Auto,4,27938,Widowed,1,Rural,28,0,-0.04877837489959069,0,0
1003,43,4,22124.57,Home,2,124262,Married,2,Rural,76,0,-0.05884169610910461,0,0
1004,42,17,19922.91,Life,3,166842,Divorced,0,Suburban,25,0,-0.054630965600680814,0,0
1005,39,10,20558.15,Home,2,69934,Divorced,2,Rural,67,0,-0.09915842067242797,0,0
1006,76,6,6713.45,Auto,1,85526,Single,0,Rural,78,0,-0.04075730920971121,0,0
1007,44,14,40773.98,Auto,0,117204,Divorced,1,Suburban,15,0,-0.09630685603170797,0,0
1008,66,11,2270.43,Medical,2,41487,Married,3,Urban,52,0,-0.020778884473027115,0,0
1009,30,11,26647.22,Medical,0,32869,Single,4,Urban,18,0,-0.008780569111488723,0,0
1010,50,18,33262.98,Home,3,191869,Widowed,3,Suburban,46,0,-0.019124671468420118,0,0
1011,51,18,10769.74,Medical,3,134576,Widowed,0,Urban,89,0,0.006887599417348178,1,1
1012,58,11,45339.58,Life,1,102209,Single,2,Urban,31,0,-0.054138190354070415,0,0
1013,52,12,42008.19,Home,1,102299,Divorced,4,Suburban,69,0,-0.06355302865876189,0,0
1014,18,5,23818.64,Auto,2,64933,Single,1,Rural,69,0,-0.06128197083220832,0,0
1015,38,9,20851.87,Auto,4,96579,Single,4,Suburban,60,0,-0.058572405127076066,0,0
1016,65,9,12210.11,Life,3,160642,Divorced,2,Suburban,4,0,-0.07222332818395738,0,0
1017,72,10,36634.66,Medical,0,157958,Widowed,3,Urban,58,0,-0.02020276200090987,0,0
1018,23,19,7021.32,Home,4,194159,Single,0,Suburban,1,0,0.030196610915196542,1,1
1019,45,1,34171.77,Home,3,110177,Widowed,3,Urban,1,0,-0.023288412478726706,0,0
1020,34,7,42201.62,Life,2,87719,Married,4,Suburban,2,0,-0.025210490125898266,0,0
1021,22,4,11809.34,Medical,3,114606,Divorced,2,Rural,69,0,-0.06446685652736306,0,0
1022,48,1,43388.16,Home,1,154846,Married,0,Urban,42,0,-0.008164098326254088,0,0
1023,22,15,2149.5,Life,0,49018,Widowed,2,Suburban,4,0,0.010115995895674579,1,1
1024,55,8,45682.98,Home,0,105839,Married,2,Urban,49,1,-0.027566454184969946,0,0
1025,20,12,6358.93,Auto,1,165344,Married,4,Suburban,9,0,-0.02971540552634977,0,0
1026,70,18,32465.08,Home,4,173658,Married,3,Suburban,26,1,-0.010180052017713437,0,0
1027,40,15,12879.08,Home,1,53545,Single,2,Suburban,23,0,-0.050452723006213396,0,0
1028,54,17,41909.34,Home,0,22566,Single,2,Urban,21,0,-0.022202905468946987,0,0
1029,70,14,25858.87,Medical,2,96489,Divorced,2,Urban,88,0,-0.05172636348548787,0,0
1030,54,14,7194.44,Medical,4,85355,Widowed,0,Rural,2,0,-0.00817410727202017,0,0
1031,27,18,28764.08,Life,3,182768,Widowed,2,Rural,15,0,-0.03619355317608963,0,0
1032,27,18,20690.19,Medical,2,92940,Divorced,2,Rural,29,0,-0.06664260559987378,0,0
1033,36,16,33241.67,Home,4,146731,Widowed,4,Rural,42,0,-0.04361947201690297,0,0
1034,34,1,44154.21,Home,0,118382,Widowed,2,Suburban,3,0,-0.022931908230491183,0,0
1035,38,11,20764.76,Medical,0,191807,Married,2,Urban,39,0,-0.022880950138020495,0,0
1036,31,15,14849.09,Medical,2,143865,Married,4,Suburban,15,0,-0.026469199295396706,0,0
1037,26,12,1218.5,Home,4,42129,Widowed,0,Urban,71,0,0.0035577291014206036,1,1
1038,63,8,28954.53,Home,3,50845,Divorced,3,Urban,87,1,-0.062690248121546,0,0
1039,18,6,20412.6,Auto,3,99449,Divorced,4,Suburban,15,0,-0.06848126494542539,0,0
1040,68,3,19045.14,Life,1,30739,Widowed,0,Suburban,65,0,0.0020216514697057875,1,1
1041,62,13,9555.3,Medical,2,153745,Divorced,3,Urban,54,0,-0.04726185167774455,0,0
1042,30,13,21787.74,Life,4,51171,Divorced,2,Rural,19,0,-0.07738473846753824,0,0
1043,21,2,49229.88,Home,2,109179,Married,4,Rural,50,0,-0.02848783659917986,0,0
1044,79,5,15238.83,Life,3,120022,Divorced,2,Urban,83,0,-0.046627922219737994,0,0
1045,18,17,30185.37,Medical,4,161696,Single,4,Suburban,83,1,0.010211982666471386,1,1
1046,66,6,38936.1,Medical,0,128906,Married,3,Suburban,82,0,-0.030688203295810346,0,0
1047,57,2,37583.31,Life,0,72930,Single,0,Urban,56,0,0.0034804756910962187,1,1
1048,49,4,16774.33,Medical,4,185680,Widowed,4,Suburban,50,0,-0.011249086494076077,0,0
1049,51,11,30737.57,Auto,2,69649,Divorced,0,Urban,17,0,-0.08732949927882266,0,0
1050,45,8,43627.6,Home,2,170761,Single,2,Urban,76,0,-0.04708230713379791,0,0
1051,48,12,1264.65,Home,0,83503,Divorced,2,Urban,80,0,-0.04937943394311306,0,0
1052,25,8,22068.85,Medical,0,193196,Single,3,Suburban,58,0,-0.019549822857563126,0,0
1053,56,11,11601.53,Home,3,136659,Married,3,Rural,27,0,-0.062417930830898194,0,0
1054,43,8,19737.3,Auto,4,116875,Widowed,1,Urban,68,0,-0.069077640034932,0,0
1055,75,8,21091.49,Medical,2,158659,Single,1,Suburban,27,1,-0.04007504584438826,0,0
1056,51,17,37460.21,Auto,3,154599,Married,3,Rural,88,0,-0.06890219805418751,0,0
1057,71,16,5144.18,Auto,2,184139,Widowed,2,Urban,83,0,-0.04078153519477912,0,0
1058,71,14,25872.9,Home,0,71538,Single,0,Rural,84,0,-0.02629710097848037,0,0
1059,20,11,28427.64,Home,4,57455,Single,3,Suburban,12,0,-0.02910084083150799,0,0
1060,76,7,24960.8,Life,1,40243,Married,0,Rural,5,1,-0.02254856489053292,0,0
1061,67,16,36727.73,Auto,4,143793,Widowed,1,Rural,28,0,-0.07431340268885211,0,0
1062,29,13,19497.67,Home,1,183765,Widowed,0,Suburban,8,1,-0.014325468208750358,0,0
1063,18,15,47275.87,Auto,3,131371,Married,3,Urban,28,0,-0.03933415879234947,0,0
1064,71,16,24349.27,Life,1,89231,Divorced,2,Suburban,37,0,-0.07479448670652256,0,0
1065,61,9,28775.09,Auto,1,94648,Married,3,Suburban,64,0,-0.08698994825311862,0,0
1066,22,3,41363.78,Medical,3,52059,Widowed,4,Urban,55,1,-0.0002899173380420672,0,0
1067,47,19,14124.19,Life,4,92778,Married,4,Urban,29,0,-0.018927786382375023,0,0
1068,47,5,4222.5,Life,3,95477,Divorced,4,Suburban,58,1,-0.060257886719619735,0,0
1069,76,10,35535.31,Auto,0,75283,Married,2,Urban,86,0,-0.03878431211783617,0,0
1070,74,17,24409.09,Auto,0,83853,Married,3,Urban,57,0,-0.05194850711756005,0,0
1071,34,15,44876.96,Home,1,40001,Single,4,Suburban,9,0,-0.02262745335401728,0,0
1072,65,8,49142.66,Medical,3,22700,Divorced,3,Suburban,20,0,-0.03401877249879748,0,0
1073,64,15,20255.91,Life,3,169157,Widowed,1,Suburban,55,0,-0.04843081847337005,0,0
1074,40,14,21064.23,Life,3,137990,Divorced,4,Suburban,25,0,-0.07344112869344366,0,0
1075,32,7,20694.15,Life,4,33339,Widowed,4,Rural,14,0,-0.03313383909962686,0,0
1076,54,12,16565.43,Home,2,166906,Widowed,2,Rural,80,0,-0.06814057410560703,0,0
1077,38,17,39193.51,Medical,2,146378,Single,3,Urban,34,0,-0.039678849917006764,0,0
1078,31,17,38070.29,Life,2,49543,Divorced,2,Rural,88,0,-0.06079375831137235,0,0
1079,19,10,24192.92,Life,4,55930,Single,2,Rural,14,0,-0.04612897021777751,0,0
1080,28,19,2710.73,Home,3,192146,Married,3,Rural,74,0,-0.015918780814926814,0,0
1081,68,14,15823.19,Auto,2,49044,Divorced,1,Urban,87,0,-0.08110498875123517,0,0
1082,56,11,14969.0,Life,3,98673,Married,3,Rural,5,0,-0.06613929234181926,0,0
1083,55,2,40648.82,Medical,1,185977,Divorced,1,Suburban,27,0,-0.05032978376513775,0,0
1084,77,18,4834.99,Medical,2,132997,Widowed,2,Suburban,62,0,-0.005399027188597638,0,0
1085,51,7,40380.93,Medical,1,103725,Married,1,Urban,28,0,-0.034511199348120636,0,0
1086,55,12,33624.59,Medical,4,46012,Divorced,1,Urban,47,0,-0.036660040716939846,0,0
1087,67,2,36755.85,Home,0,98513,Divorced,1,Urban,62,0,-0.047060945296991785,0,0
1088,51,18,21894.55,Life,4,117585,Married,4,Rural,57,0,-0.04483495854772446,0,0
1089,35,6,34146.43,Home,4,41694,Single,4,Urban,20,0,-0.02135465379602952,0,0
1090,47,10,30646.93,Medical,4,195460,Divorced,2,Urban,75,0,-0.035401314572482856,0,0
1091,32,15,38564.52,Medical,2,118760,Single,3,Urban,21,0,-0.041249434944828245,0,0
1092,44,5,22615.11,Medical,1,52835,Single,1,Suburban,26,1,-0.043416370206428745,0,0
1093,68,3,23904.87,Home,2,138777,Single,4,Urban,84,0,-0.024569165801490045,0,0
1094,51,5,32357.02,Medical,0,38186,Single,3,Suburban,78,0,-0.02052395395769513,0,0
1095,69,8,5849.84,Life,4,180617,Single,1,Suburban,56,0,-0.013788059253690088,0,0
1096,74,8,22094.1,Medical,3,64391,Widowed,3,Urban,81,0,-0.013051895819430781,0,0
1097,55,8,48611.57,Life,0,125858,Single,0,Urban,9,0,-0.01199529525379206,0,0
1098,50,12,2358.84,Life,1,124199,Widowed,1,Rural,21,0,-0.050645398379244755,0,0
1099,41,8,16142.23,Medical,0,196860,Divorced,3,Urban,43,0,-0.04631238273465865,0,0
1100,32,11,16048.44,Home,2,48401,Widowed,1,Urban,83,0,-0.044290906634322114,0,0
1101,77,14,31856.47,Auto,3,117764,Widowed,1,Urban,82,1,-0.056152228265172965,0,0
1102,47,8,5737.12,Auto,2,78611,Single,0,Urban,27,1,-0.05130954128248688,0,0
1103,72,10,31612.93,Life,4,32202,Divorced,3,Urban,49,0,-0.04968616894593836,0,0
1104,59,7,5204.49,Home,4,53135,Divorced,2,Urban,50,0,-0.04975479466332544,0,0
1105,68,17,5200.21,Auto,0,108121,Divorced,4,Rural,0,0,-0.06701932937515698,0,0
1106,34,4,36545.08,Medical,4,133944,Married,1,Rural,33,0,-0.04820006308467706,0,0
1107,22,13,16544.69,Medical,4,133765,Widowed,1,Urban,34,0,-0.01329526102279166,0,0
1108,46,4,48882.44,Life,1,83535,Single,1,Rural,89,0,-0.01749386968361266,0,0
1109,21,5,2348.97,Home,1,165969,Married,1,Suburban,60,0,-0.008267856223195036,0,0
1110,27,4,22532.78,Home,2,137328,Single,4,Rural,29,0,-0.05229206561348654,0,0
1111,73,18,6100.23,Auto,2,172363,Married,2,Suburban,75,0,-0.05177374263336754,0,0
1112,34,6,17893.26,Auto,1,155579,Divorced,0,Urban,77,0,-0.07548227326090695,0,0
1113,27,2,49912.01,Medical,0,135473,Married,2,Suburban,67,1,-0.00026823959252442187,0,0
1114,34,11,44497.7,Life,1,179926,Divorced,4,Urban,75,1,-0.03735183922229279,0,0
1115,77,14,2892.06,Home,2,133056,Married,3,Rural,87,0,-0.03147468592219671,0,0
1116,37,5,28381.16,Auto,3,35475,Single,0,Suburban,39,0,-0.04454761420525266,0,0
1117,41,6,32567.2,Auto,4,195977,Single,0,Suburban,64,0,-0.03597771411508999,0,0
1118,22,10,10871.96,Life,3,99870,Married,3,Suburban,36,0,-0.04594879185784484,0,0
1119,51,8,7682.73,Life,3,104366,Widowed,1,Urban,63,1,-0.042426318445176636,0,0
1120,23,14,45266.87,Medical,4,143836,Widowed,4,Urban,0,0,0.019500515327793844,1,1
1121,70,3,48456.41,Life,1,112814,Married,3,Rural,14,0,-0.031825843286448774,0,0
1122,19,12,49598.7,Medical,0,104285,Widowed,2,Rural,12,0,-0.004510925886199391,0,0
1123,30,16,39593.21,Medical,3,60185,Single,2,Urban,28,0,-0.029959102138685134,0,0
1124,79,17,33343.35,Life,0,84398,Widowed,3,Rural,54,0,-0.02268392808562414,0,0
1125,60,1,17613.65,Life,2,116682,Married,4,Suburban,44,1,-0.03989452869712118,0,0
1126,60,10,8984.22,Life,3,96593,Widowed,0,Suburban,3,0,-0.016934118793978215,0,0
1127,65,10,4409.54,Life,2,177499,Married,0,Suburban,63,0,-0.020098274006040806,0,0
1128,28,2,34818.22,Life,1,127518,Single,1,Rural,14,1,-0.038280412103499306,0,0
1129,68,9,39343.81,Medical,3,75535,Divorced,4,Suburban,47,0,-0.0624813489893421,0,0
1130,64,13,41409.46,Auto,2,129626,Single,2,Suburban,75,1,-0.07814789815904555,0,0
1131,74,16,45731.37,Home,2,134190,Single,2,Urban,55,0,-0.044608652255526016,0,0
1132,40,18,44056.51,Home,1,34060,Married,1,Urban,88,1,0.006399883197452105,1,1
1133,72,19,49987.19,Medical,0,164679,Single,2,Rural,69,0,-0.006622629808178959,0,0
1134,33,12,12581.17,Medical,0,83560,Single,1,Urban,86,1,-0.012545248493664118,0,0
1135,48,8,38283.73,Auto,3,109610,Widowed,1,Rural,14,0,-0.09394661598261567,0,0
1136,28,17,29529.75,Life,1,199936,Married,3,Rural,38,0,-0.028244456132503926,0,0
1137,71,15,13431.63,Medical,3,52970,Widowed,0,Urban,68,0,-0.007432402814851358,0,0
