Claim_ID,Customer_Age,Policy_Tenure,Claim_Amount,Claim_Type,Previous_Claims,Customer_Income,Marital_Status,Number_of_Dependents,Location,Claim_Submission_Delay,Fraudulent_Claim
1609,42,8,25111.52,Home,3,162184,Single,3,Suburban,33,0
1610,24,12,21286.96,Life,0,99297,Single,3,Suburban,26,0
1611,69,13,9995.89,Auto,2,128327,Divorced,3,Urban,21,1
1612,23,11,17023.84,Home,0,159957,Divorced,4,Suburban,17,0
1613,70,17,36521.47,Life,4,152448,Single,4,Urban,45,0
1614,41,17,33628.23,Medical,0,157011,Single,3,Suburban,43,0
1615,50,4,4054.82,Life,2,193021,Widowed,3,Rural,17,0
1616,66,8,37492.13,Life,1,153918,Widowed,2,Suburban,36,0
1617,46,5,3125.77,Home,2,92353,Single,0,Suburban,6,0
1618,60,16,27374.86,Life,0,27430,Divorced,0,Rural,67,0
1619,39,4,13373.11,Medical,4,177400,Widowed,1,Urban,79,0
1620,43,15,29590.66,Auto,3,162223,Widowed,1,Urban,85,0
1621,45,12,13435.76,Auto,3,178691,Widowed,1,Urban,59,0
1622,67,5,49255.42,Home,4,54484,Divorced,4,Urban,47,0
1623,38,16,15831.55,Medical,0,144506,Single,4,Rural,50,0
1624,66,14,12477.05,Medical,4,178736,Widowed,2,Urban,83,0
1625,24,10,14284.03,Life,0,157852,Divorced,4,Urban,51,0
1626,34,7,44875.41,Home,2,48604,Divorced,1,Urban,76,0
1627,37,13,31992.83,Medical,1,127385,Divorced,3,Urban,51,0
1628,58,5,36668.86,Medical,0,37762,Divorced,1,Urban,83,0
1629,66,3,45941.52,Medical,3,139272,Widowed,2,Suburban,53,0
1630,37,15,45637.69,Auto,3,174837,Single,3,Suburban,40,0
1631,71,4,37077.82,Auto,1,188115,Single,4,Urban,41,0
1632,39,15,10292.31,Auto,0,109230,Divorced,3,Rural,21,0
1633,45,14,42246.98,Life,1,161628,Single,2,Rural,38,0
1634,78,19,10586.91,Life,2,99091,Widowed,4,Suburban,22,0
1635,57,13,37273.49,Life,1,134919,Single,0,Rural,47,0
1636,66,10,34437.35,Medical,2,150731,Single,1,Suburban,32,0
1637,24,5,38065.0,Auto,3,30004,Married,1,Urban,40,0
1638,18,6,26867.94,Medical,2,123726,Single,2,Urban,29,0
1639,49,4,32116.95,Medical,0,171882,Single,2,Rural,77,0
1640,30,2,47689.34,Home,0,20247,Divorced,1,Rural,46,0
1641,47,16,5503.89,Medical,0,171834,Divorced,3,Rural,56,0
1642,40,18,15787.94,Life,0,131902,Married,0,Urban,71,0
1643,68,5,30762.17,Auto,4,65995,Widowed,0,Urban,56,0
1644,76,4,48220.68,Auto,2,79423,Married,2,Rural,61,0
1645,73,13,5230.94,Medical,0,81969,Single,2,Rural,85,1
1646,36,19,1616.19,Life,1,49052,Single,3,Rural,56,0
1647,79,2,3259.61,Life,1,69214,Widowed,2,Rural,67,0
1648,49,13,3094.08,Life,4,185391,Widowed,0,Suburban,71,1
1649,47,11,45436.88,Auto,2,88858,Divorced,1,Rural,85,1
1650,46,4,36202.27,Life,2,60765,Single,0,Rural,24,0
1651,66,15,34016.77,Life,2,175942,Single,3,Suburban,88,0
1652,62,4,26367.35,Medical,4,163538,Single,1,Suburban,39,0
1653,46,9,39206.65,Home,2,65284,Single,1,Suburban,16,0
1654,47,7,8204.58,Life,2,70034,Single,0,Suburban,79,1
1655,33,19,19901.09,Medical,0,53161,Single,1,Rural,47,0
1656,57,19,24755.21,Medical,2,73565,Single,1,Urban,38,1
1657,36,6,5965.27,Life,0,81314,Single,2,Urban,14,0
1658,35,6,21265.93,Home,0,139378,Divorced,1,Urban,16,0
1659,18,15,16166.84,Auto,2,71929,Married,3,Urban,34,1
1660,31,15,2261.32,Home,1,28086,Single,1,Urban,32,0
1661,68,9,7268.4,Life,3,119209,Divorced,2,Urban,17,0
1662,64,4,38319.82,Home,1,191851,Single,4,Suburban,29,1
1663,67,18,1392.88,Medical,2,174534,Widowed,4,Suburban,86,0
1664,19,18,46745.54,Medical,2,198841,Single,3,Urban,36,0
1665,71,5,4778.02,Home,1,138409,Married,3,Rural,6,0
1666,45,11,40062.29,Auto,2,168028,Divorced,1,Rural,73,0
1667,66,5,44981.52,Home,0,102563,Widowed,1,Urban,79,0
1668,67,4,47086.21,Life,4,133212,Widowed,4,Rural,27,1
1669,47,12,43440.11,Auto,2,125317,Single,4,Suburban,86,0
1670,55,2,14733.73,Home,2,195627,Married,0,Suburban,17,0
1671,68,13,16987.81,Home,1,65602,Married,4,Rural,46,0
1672,21,10,21614.01,Auto,0,156677,Single,4,Urban,22,0
1673,18,9,7395.19,Home,1,96213,Single,3,Suburban,19,0
1674,25,10,1602.49,Life,1,168010,Divorced,0,Rural,30,1
1675,46,7,43521.52,Medical,2,132355,Divorced,0,Rural,13,1
1676,72,4,27929.37,Life,0,72545,Single,1,Suburban,22,0
1677,56,19,30631.79,Home,2,194606,Single,1,Suburban,1,0
1678,20,10,46385.93,Medical,2,128720,Widowed,0,Urban,28,0
1679,49,3,33423.45,Auto,2,35009,Married,0,Rural,49,0
1680,27,19,34697.25,Life,2,50246,Divorced,1,Urban,72,0
1681,27,2,39454.95,Auto,4,48185,Single,3,Suburban,58,1
1682,36,10,6259.25,Medical,3,144868,Single,3,Rural,32,0
1683,63,2,18328.03,Home,0,106488,Divorced,3,Suburban,47,0
1684,51,2,48426.29,Medical,4,66642,Widowed,3,Suburban,43,0
1685,77,17,46185.04,Medical,3,29185,Widowed,1,Suburban,11,0
1686,50,16,44261.73,Auto,3,84366,Single,2,Urban,82,0
1687,40,16,22878.38,Life,3,170915,Married,4,Suburban,41,0
1688,72,14,42931.05,Medical,4,37505,Married,4,Urban,83,0
1689,45,7,2895.6,Home,0,48022,Single,4,Suburban,34,1
1690,49,11,7851.61,Medical,1,167511,Divorced,4,Suburban,40,0
1691,67,1,20991.4,Auto,3,100196,Married,1,Rural,84,1
1692,24,11,24427.91,Life,1,94385,Divorced,2,Suburban,54,0
1693,46,4,13543.6,Home,1,90272,Divorced,1,Rural,12,1
1694,25,7,18145.6,Auto,2,186449,Divorced,2,Rural,38,1
1695,18,15,8557.42,Medical,1,23909,Widowed,1,Urban,88,0
1696,74,18,24712.13,Medical,2,165939,Married,0,Rural,65,0
1697,72,12,39795.24,Life,0,151866,Widowed,2,Rural,34,0
1698,20,17,33237.34,Auto,0,103481,Married,4,Suburban,71,0
1699,41,1,5835.72,Auto,2,78527,Single,2,Suburban,32,0
1700,40,11,24635.29,Life,0,166441,Divorced,3,Urban,88,0
1701,76,1,35033.5,Home,3,43807,Married,2,Rural,84,0
1702,78,15,26729.82,Auto,0,30856,Married,3,Rural,35,0
1703,25,10,19887.94,Life,2,157867,Single,3,Urban,12,0
1704,71,7,31284.76,Auto,3,182135,Widowed,0,Suburban,55,0
1705,74,2,48447.61,Life,1,189332,Married,2,Rural,45,0
1706,64,10,5197.94,Medical,1,161221,Married,0,Urban,72,0
1707,54,4,19805.8,Medical,1,112205,Widowed,4,Suburban,45,0
1708,20,12,20626.99,Auto,2,177400,Widowed,2,Urban,43,0
1709,68,19,29059.88,Auto,1,123303,Married,1,Urban,45,0
1710,50,11,8032.64,Medical,0,89098,Widowed,1,Rural,73,0
1711,45,8,9243.83,Home,1,136382,Single,1,Suburban,68,0
1712,64,18,14625.39,Life,4,184695,Single,3,Rural,30,1
1713,25,11,47815.57,Home,4,193327,Divorced,1,Rural,23,0
1714,51,11,36838.37,Home,1,139443,Married,4,Suburban,31,1
1715,52,13,33253.82,Home,1,187461,Single,2,Suburban,66,0
1716,49,3,40939.41,Medical,4,155278,Single,2,Suburban,15,0
1717,41,12,6815.04,Auto,1,122900,Single,3,Rural,56,0
1718,31,3,43036.97,Home,3,149611,Divorced,3,Suburban,83,0
1719,49,10,29944.22,Medical,4,40897,Widowed,3,Suburban,23,0
1720,73,17,17098.79,Life,2,155442,Divorced,4,Suburban,33,1
1721,63,2,40884.84,Auto,4,175117,Divorced,2,Urban,51,0
1722,60,17,40226.94,Life,0,107236,Divorced,0,Suburban,47,0
1723,33,16,42362.57,Home,3,121751,Divorced,3,Rural,86,0
1724,21,2,6218.14,Auto,2,141918,Married,1,Urban,52,1
1725,69,6,48483.38,Home,1,68671,Married,0,Rural,54,0
1726,54,10,48001.49,Auto,0,166398,Single,0,Urban,37,0
1727,71,10,18194.75,Home,0,123533,Divorced,3,Suburban,1,0
1728,38,8,3761.75,Life,3,181711,Divorced,1,Urban,68,1
1729,31,1,8769.26,Life,2,80874,Single,3,Rural,81,0
1730,48,13,49645.13,Home,0,190838,Widowed,3,Urban,52,0
1731,72,9,28369.14,Auto,2,172350,Married,1,Suburban,49,0
1732,65,10,18152.78,Life,2,128459,Divorced,0,Suburban,28,0
1733,35,15,14766.03,Auto,0,190655,Widowed,0,Rural,73,0
1734,24,5,13221.09,Auto,2,113679,Widowed,1,Urban,54,0
1735,27,16,33375.56,Life,3,146750,Divorced,0,Rural,60,0
1736,24,13,21259.7,Medical,0,90400,Divorced,4,Rural,49,0
1737,50,18,48287.83,Medical,3,29676,Widowed,3,Rural,15,0
1738,40,11,34350.23,Auto,3,24234,Married,4,Suburban,86,0
1739,38,9,39706.21,Life,2,172412,Married,4,Urban,69,0
1740,36,16,14990.71,Medical,2,132451,Divorced,4,Suburban,43,0
1741,65,2,4419.73,Home,0,104259,Divorced,2,Suburban,83,0
1742,78,2,24647.23,Auto,1,159598,Single,2,Suburban,15,0
1743,36,12,16071.79,Medical,0,54626,Single,4,Urban,27,0
1744,53,8,10503.12,Life,3,21207,Married,3,Suburban,56,0
1745,46,9,47655.79,Life,2,149330,Single,4,Suburban,25,0
1746,77,12,22477.42,Auto,3,102844,Widowed,4,Suburban,85,0
1747,35,9,9148.08,Life,4,72097,Widowed,2,Urban,10,0
1748,19,10,10333.21,Home,4,140069,Widowed,4,Urban,0,1
1749,18,2,14395.13,Home,3,156501,Widowed,3,Rural,68,0
1750,64,16,49966.16,Medical,1,73591,Divorced,3,Suburban,42,0
1751,22,7,13766.57,Life,1,158663,Widowed,4,Suburban,45,1
1752,37,2,16775.69,Home,0,131248,Married,3,Urban,35,0
1753,28,1,33136.74,Auto,0,189732,Single,4,Urban,65,0
1754,59,19,15051.09,Life,0,97313,Married,2,Suburban,56,0
1755,19,4,11182.31,Medical,2,124249,Divorced,4,Rural,5,0
1756,20,2,8352.54,Auto,1,60459,Single,0,Rural,61,1
1757,40,14,15977.79,Auto,3,122331,Single,2,Suburban,26,1
1758,72,2,5742.83,Auto,4,122599,Single,3,Rural,25,0
1759,29,15,1423.01,Home,1,98405,Widowed,3,Rural,12,0
1760,37,12,40329.76,Auto,1,109399,Divorced,2,Suburban,75,0
1761,22,5,7325.8,Home,1,155733,Married,0,Rural,17,0
1762,54,7,38910.85,Auto,0,64802,Widowed,2,Urban,37,0
1763,55,10,39978.35,Home,2,38782,Single,1,Suburban,5,0
1764,47,14,27127.02,Life,3,130446,Married,0,Urban,27,0
1765,26,14,15829.26,Home,0,152970,Married,2,Suburban,88,0
1766,51,5,7679.12,Home,2,191140,Married,1,Urban,4,0
1767,70,18,36971.85,Life,1,87963,Divorced,4,Rural,58,0
1768,61,14,30268.66,Auto,2,96303,Widowed,0,Urban,78,0
1769,52,2,32944.95,Life,0,103956,Divorced,4,Urban,72,1
1770,69,12,929.12,Auto,1,56123,Single,1,Urban,44,0
1771,75,6,46412.09,Home,0,76198,Single,3,Urban,52,1
1772,39,4,3781.36,Auto,3,72872,Married,3,Urban,1,0
1773,61,13,18656.89,Home,1,24902,Married,3,Suburban,48,0
1774,41,4,20434.23,Auto,2,177922,Married,4,Urban,72,0
1775,34,14,567.1,Home,0,68554,Divorced,0,Urban,89,1
1776,27,16,25105.92,Home,4,194106,Widowed,4,Suburban,86,0
1777,47,4,37764.05,Medical,2,159352,Divorced,4,Suburban,62,0
1778,73,1,41251.8,Auto,2,100490,Single,3,Rural,69,0
1779,76,13,44030.15,Auto,1,197886,Married,4,Urban,57,1
1780,63,4,24642.08,Medical,2,77465,Married,1,Urban,3,0
1781,40,18,31716.49,Home,0,198045,Divorced,2,Rural,29,0
1782,49,6,4436.23,Home,4,188801,Single,2,Urban,56,0
1783,34,3,24657.89,Medical,3,52800,Widowed,2,Rural,46,0
1784,67,13,8163.38,Medical,4,117143,Married,3,Suburban,17,1
1785,68,16,18797.33,Life,0,138529,Married,3,Urban,43,0
1786,34,5,16800.61,Home,1,98871,Single,2,Urban,51,1
1787,31,4,21465.26,Life,0,91713,Married,0,Suburban,48,0
1788,26,8,28796.01,Auto,2,61206,Widowed,2,Urban,29,1
1789,57,19,45192.39,Life,1,23926,Divorced,4,Suburban,51,0
1790,19,14,20026.99,Medical,3,133682,Single,2,Suburban,36,0
1791,62,7,49065.99,Medical,3,63056,Married,2,Rural,62,0
1792,42,14,38071.89,Medical,0,88495,Married,0,Suburban,11,0
1793,56,6,25818.31,Medical,2,104147,Widowed,3,Rural,16,0
1794,26,12,32379.31,Life,3,185233,Divorced,3,Suburban,33,1
1795,71,16,5560.1,Life,4,169479,Widowed,4,Rural,27,0
1796,39,17,42303.82,Life,1,76714,Divorced,2,Rural,3,0
1797,60,13,29326.69,Medical,4,149613,Widowed,1,Rural,45,1
1798,63,14,49310.34,Medical,3,157711,Divorced,4,Rural,13,0
1799,21,7,32003.22,Home,3,22478,Married,3,Urban,12,0
1800,43,14,41788.52,Home,0,84546,Married,0,Suburban,57,0
1801,75,15,40088.26,Medical,0,139147,Married,3,Suburban,48,1
1802,46,12,17600.33,Home,1,108373,Single,3,Suburban,49,0
1803,62,17,13350.73,Auto,0,193013,Divorced,0,Suburban,66,0
1804,51,9,21809.43,Auto,2,49974,Single,2,Rural,20,0
1805,40,15,23628.45,Medical,1,64183,Divorced,2,Urban,79,0
1806,54,12,12384.19,Life,2,159490,Married,3,Suburban,50,0
1807,28,2,44782.59,Auto,0,120361,Single,4,Suburban,37,0
1808,23,5,27356.12,Auto,1,77148,Single,1,Suburban,25,0
1809,35,13,48933.0,Life,3,132007,Widowed,4,Rural,5,0
1810,38,8,40595.88,Home,4,132239,Divorced,4,Suburban,17,0
1811,59,14,28007.39,Life,3,128747,Widowed,3,Suburban,5,0
1812,53,15,47378.49,Home,2,182780,Single,3,Urban,40,0
1813,58,11,25491.3,Home,3,121245,Single,1,Rural,56,0
1814,55,1,44411.77,Life,3,183996,Married,1,Urban,49,0
1815,51,3,18228.17,Home,4,43382,Widowed,1,Suburban,24,0
1816,34,17,19242.8,Auto,4,46649,Widowed,3,Rural,47,0
1817,54,19,21197.47,Medical,3,130559,Widowed,3,Suburban,23,0
1818,42,14,27557.97,Home,4,118099,Divorced,4,Suburban,29,1
1819,55,8,27897.77,Auto,3,50373,Single,3,Rural,86,0
1820,75,13,25071.75,Life,1,42791,Widowed,2,Urban,44,0
1821,29,3,15647.05,Home,3,43115,Married,2,Rural,42,0
1822,40,5,46396.72,Auto,0,168413,Single,1,Rural,71,1
1823,70,9,29635.01,Home,4,133109,Married,3,Urban,55,0
1824,59,6,20683.09,Life,4,167709,Single,2,Rural,72,0
1825,39,2,32733.26,Medical,2,175341,Married,4,Urban,69,0
1826,38,13,38514.35,Home,2,103489,Widowed,0,Urban,32,0
1827,44,5,48056.04,Medical,0,43877,Widowed,4,Rural,44,1
1828,74,8,25227.68,Home,4,60273,Married,0,Rural,6,0
1829,48,1,6048.88,Home,4,76035,Divorced,4,Urban,17,0
1830,23,12,22317.91,Life,2,163477,Married,2,Urban,69,0
1831,44,11,24209.04,Home,2,131141,Single,3,Urban,44,1
1832,57,7,44901.21,Auto,3,61767,Married,0,Urban,36,1
1833,51,15,20042.64,Auto,4,140456,Married,3,Urban,20,0
1834,29,11,47689.55,Medical,4,161045,Single,3,Rural,89,1
1835,62,16,24514.03,Medical,3,78565,Widowed,2,Suburban,78,0
1836,74,3,48702.13,Auto,4,109461,Single,1,Rural,43,0
1837,70,14,905.82,Medical,0,148577,Married,1,Suburban,29,0
1838,24,3,44991.36,Medical,2,130159,Single,0,Urban,10,0
1839,27,1,46590.46,Auto,2,43091,Married,2,Rural,7,0
1840,62,15,48070.54,Auto,2,39584,Widowed,3,Suburban,4,1
1841,34,1,1147.29,Auto,1,124861,Married,4,Urban,7,0
1842,43,17,8999.19,Life,0,142235,Married,4,Rural,4,0
1843,38,2,32861.34,Life,0,134688,Widowed,0,Suburban,9,0
1844,45,6,1760.9,Auto,3,36550,Single,0,Rural,14,0
1845,79,8,3648.65,Home,1,153135,Divorced,0,Suburban,55,0
1846,75,16,11443.4,Auto,4,112816,Divorced,2,Rural,54,0
1847,63,19,25865.77,Life,0,31631,Married,4,Rural,2,0
1848,19,1,27522.18,Medical,1,21125,Married,2,Suburban,40,0
1849,77,3,2195.93,Home,1,186481,Widowed,2,Rural,9,0
1850,71,3,8933.18,Home,0,70581,Single,3,Rural,6,0
1851,60,5,25235.43,Medical,3,42485,Divorced,2,Urban,62,0
1852,18,12,29900.06,Home,1,128539,Divorced,2,Suburban,62,0
1853,68,12,7845.88,Medical,2,103554,Widowed,3,Rural,87,0
1854,70,13,20242.65,Life,1,94398,Widowed,1,Suburban,25,0
1855,53,9,45267.87,Home,4,152762,Divorced,3,Rural,33,0
1856,68,7,49945.51,Home,0,35740,Single,0,Suburban,71,1
1857,43,4,49367.12,Medical,4,199715,Single,1,Suburban,38,0
1858,46,19,44142.89,Medical,3,108560,Single,4,Urban,59,0
1859,38,19,20035.67,Life,2,105877,Married,2,Urban,68,0
1860,28,6,34485.43,Medical,0,29156,Single,1,Suburban,25,0
1861,57,13,21121.32,Medical,1,134968,Married,4,Rural,61,0
1862,28,11,32602.09,Life,2,188286,Married,3,Suburban,9,0
1863,53,13,15816.91,Auto,1,116589,Widowed,3,Rural,53,0
1864,66,13,30507.01,Auto,3,83389,Married,0,Suburban,30,0
1865,76,15,26426.05,Medical,0,153880,Married,0,Urban,37,0
1866,56,13,1711.77,Life,3,90938,Widowed,1,Urban,24,0
1867,57,11,39639.79,Auto,3,87500,Single,2,Rural,76,0
1868,52,19,1088.94,Life,3,80734,Single,3,Suburban,64,0
1869,71,8,15011.22,Medical,3,168278,Divorced,1,Rural,49,1
1870,51,8,793.24,Medical,1,160701,Divorced,1,Urban,23,0
1871,72,10,19121.97,Life,4,52337,Married,1,Suburban,26,0
1872,64,16,3626.45,Home,1,107095,Divorced,0,Urban,81,0
1873,41,19,45718.79,Medical,2,83829,Widowed,3,Urban,49,0
1874,71,11,21076.13,Medical,3,89830,Divorced,0,Suburban,49,0
1875,39,13,23245.04,Medical,2,66939,Divorced,0,Rural,14,0
1876,22,9,17817.59,Medical,1,32965,Married,1,Suburban,16,0
1877,73,19,31561.55,Life,3,32228,Widowed,4,Urban,28,0
1878,50,16,39328.2,Life,1,68419,Divorced,4,Urban,4,0
1879,75,7,32583.26,Life,3,116913,Single,4,Urban,10,0
1880,53,19,37536.25,Life,1,69229,Widowed,1,Urban,79,0
1881,64,12,45345.7,Home,0,163894,Widowed,2,Rural,51,0
1882,37,15,43245.55,Life,4,50070,Married,3,Suburban,33,0
1883,36,14,33865.89,Life,4,144045,Widowed,1,Suburban,80,0
1884,52,11,11124.58,Medical,3,27135,Widowed,1,Rural,32,0
1885,69,10,32066.29,Home,0,119093,Widowed,0,Rural,48,0
1886,60,11,25551.11,Medical,2,119626,Widowed,4,Urban,30,0
1887,34,6,36002.35,Home,0,59441,Widowed,1,Suburban,17,1
1888,79,2,41730.12,Auto,3,136190,Widowed,2,Suburban,88,0
1889,76,11,37264.71,Home,0,190956,Widowed,3,Suburban,4,0
1890,62,19,42404.78,Home,2,169115,Single,2,Rural,29,1
1891,60,6,3661.39,Medical,3,116108,Widowed,1,Urban,44,0
1892,51,14,2065.19,Home,4,95043,Married,1,Urban,86,0
1893,26,6,13295.78,Home,0,23062,Single,0,Suburban,37,1
1894,43,17,45082.97,Medical,4,110236,Widowed,2,Urban,81,1
1895,19,10,41271.13,Auto,4,72214,Divorced,0,Rural,28,0
1896,70,1,34295.0,Auto,1,73409,Married,2,Rural,35,0
1897,26,3,35187.55,Auto,2,161940,Single,4,Suburban,8,0
1898,26,8,36470.19,Home,0,88089,Married,4,Urban,22,0
1899,57,8,47158.83,Medical,4,114047,Single,2,Rural,2,1
1900,34,15,41693.46,Auto,4,37428,Divorced,0,Rural,85,0
1901,18,7,31357.82,Auto,2,128283,Married,4,Rural,55,0
1902,42,11,33452.91,Auto,4,189461,Married,1,Rural,39,0
1903,78,7,11080.14,Auto,4,54734,Single,3,Urban,55,0
1904,60,4,33037.28,Medical,4,85107,Single,0,Rural,57,0
1905,57,12,21521.61,Auto,4,106889,Divorced,2,Rural,30,0
1906,59,6,8071.61,Home,1,132168,Widowed,3,Urban,85,0
1907,42,14,40416.94,Home,1,104170,Single,3,Suburban,10,0
1908,56,12,25757.23,Medical,3,162751,Single,1,Suburban,41,0
1909,52,11,48882.54,Life,0,198815,Single,0,Rural,2,0
1910,20,19,14443.13,Auto,2,175789,Divorced,3,Suburban,56,1
1911,67,5,24293.17,Auto,3,176651,Widowed,0,Urban,13,0
1912,54,14,22675.78,Home,1,54782,Widowed,1,Rural,45,1
1913,61,16,6478.59,Medical,1,90160,Divorced,2,Urban,18,0
1914,61,13,21592.71,Life,1,138296,Widowed,3,Suburban,59,0
1915,68,4,14733.9,Home,3,174175,Married,3,Suburban,30,0
1916,47,11,8435.86,Life,1,73077,Divorced,3,Rural,35,1
1917,55,17,14466.7,Medical,3,48534,Single,0,Suburban,31,0
1918,51,7,12045.96,Medical,1,58636,Widowed,3,Rural,62,0
1919,29,14,36836.64,Medical,4,119108,Married,0,Rural,25,1
1920,36,11,2023.37,Home,4,70486,Divorced,4,Urban,64,0
1921,54,9,31064.41,Medical,0,114096,Divorced,4,Suburban,1,0
1922,61,13,38152.74,Home,1,53435,Single,0,Suburban,69,0
1923,76,18,24295.81,Home,0,53152,Single,4,Rural,44,0
1924,76,11,46612.47,Auto,3,129620,Divorced,1,Rural,77,0
1925,66,15,35540.09,Home,0,78952,Married,1,Rural,24,0
1926,78,19,37522.22,Home,1,39638,Single,4,Rural,39,0
1927,34,1,10248.21,Auto,3,137436,Divorced,2,Urban,17,0
1928,27,4,38976.13,Life,3,36396,Divorced,0,Suburban,11,0
1929,74,14,41688.69,Auto,4,191566,Single,4,Urban,23,0
1930,72,14,18382.69,Auto,3,177855,Widowed,0,Suburban,78,0
1931,66,3,11061.47,Medical,3,156475,Married,4,Urban,42,0
1932,64,17,19560.01,Medical,0,43838,Widowed,1,Rural,31,0
1933,29,3,37110.59,Auto,3,58919,Widowed,2,Urban,80,1
1934,79,16,21173.13,Medical,2,97895,Married,0,Urban,46,0
1935,33,14,36964.27,Auto,4,67995,Married,2,Rural,44,0
1936,41,13,6121.44,Medical,4,173686,Single,1,Rural,34,0
1937,36,15,40397.58,Home,3,95593,Single,3,Suburban,76,0
1938,25,14,13033.77,Medical,0,151172,Single,3,Suburban,8,0
1939,48,19,12821.98,Medical,4,114191,Married,0,Urban,9,0
1940,38,6,29723.86,Home,4,90514,Widowed,1,Urban,64,0
1941,34,10,3970.84,Auto,2,30988,Married,0,Urban,58,0
1942,40,15,1801.74,Medical,3,139392,Single,0,Rural,56,0
1943,54,6,13420.92,Medical,4,135137,Widowed,0,Suburban,88,1
1944,71,10,27134.34,Home,4,97229,Single,2,Urban,85,0
1945,33,7,45427.01,Home,4,121471,Widowed,4,Suburban,9,0
1946,23,17,42398.54,Home,4,58148,Single,1,Suburban,89,0
1947,25,18,24777.1,Life,0,164895,Married,2,Rural,18,0
1948,42,17,2334.07,Home,1,44696,Divorced,4,Rural,49,0
1949,35,9,26995.01,Auto,2,31629,Divorced,0,Urban,67,0
1950,42,10,35387.38,Medical,0,154928,Widowed,3,Urban,4,0
1951,29,10,17288.64,Medical,2,51051,Married,2,Urban,28,0
1952,32,7,5997.63,Life,4,53469,Single,1,Urban,4,1
1953,76,16,14289.11,Medical,2,92372,Widowed,1,Urban,59,0
1954,43,18,38693.65,Medical,3,197144,Widowed,4,Suburban,64,0
1955,58,6,17886.57,Auto,3,63406,Single,2,Suburban,27,0
1956,62,1,40693.08,Medical,1,107754,Single,0,Rural,82,0
1957,43,1,16316.31,Auto,1,55017,Single,4,Rural,0,0
1958,64,12,8595.97,Life,2,30705,Married,1,Suburban,28,1
1959,49,2,22074.49,Auto,0,170678,Divorced,2,Rural,50,1
1960,27,4,22887.59,Home,0,106911,Widowed,3,Rural,35,0
1961,33,17,1297.36,Home,4,112469,Widowed,0,Urban,31,0
1962,24,4,6293.73,Life,0,93654,Divorced,1,Rural,63,1
1963,34,11,9653.84,Medical,1,186391,Widowed,2,Rural,13,0
1964,40,4,6122.57,Auto,0,112185,Married,3,Rural,31,0
1965,43,1,17405.54,Home,4,65318,Single,1,Suburban,8,0
1966,38,7,48248.83,Auto,3,153286,Divorced,3,Suburban,82,0
1967,39,18,25706.52,Home,0,94070,Married,1,Urban,10,1
1968,75,9,31564.02,Auto,0,69869,Single,4,Rural,47,0
1969,24,3,18141.13,Medical,1,186300,Divorced,4,Suburban,50,0
1970,31,8,16512.64,Life,2,195768,Married,4,Urban,3,0
1971,32,19,1645.77,Medical,3,23255,Divorced,2,Rural,40,1
1972,70,4,25266.52,Auto,2,140478,Divorced,4,Urban,24,0
1973,24,18,24438.65,Home,4,47841,Married,2,Urban,16,0
1974,26,11,8312.62,Home,4,25334,Widowed,0,Rural,46,0
1975,68,14,38334.04,Life,2,125134,Married,4,Suburban,7,0
1976,65,18,24887.38,Medical,1,60522,Divorced,2,Rural,57,0
1977,25,16,17280.2,Medical,1,190780,Divorced,1,Rural,0,0
1978,67,3,7771.99,Medical,1,50697,Married,2,Rural,1,0
1979,76,15,27831.96,Home,3,161794,Single,2,Suburban,9,0
1980,40,4,37764.44,Life,4,121936,Single,1,Rural,26,0
1981,46,5,14458.97,Home,4,143935,Single,2,Suburban,12,0
1982,35,17,11330.32,Medical,4,36029,Single,1,Urban,62,0
1983,48,7,26335.78,Auto,3,85550,Married,3,Suburban,10,0
1984,47,16,8189.49,Home,4,159280,Widowed,4,Urban,13,0
1985,69,14,33497.36,Life,2,95507,Single,0,Urban,79,0
1986,56,16,30464.51,Medical,0,108719,Divorced,2,Rural,25,0
1987,52,7,4810.56,Auto,3,108499,Single,1,Suburban,68,0
1988,35,9,2307.76,Home,0,121383,Widowed,4,Urban,82,0
1989,76,4,31204.29,Auto,2,159199,Married,2,Urban,38,0
1990,59,11,15067.54,Auto,1,198854,Widowed,4,Suburban,27,0
1991,56,2,4779.06,Life,1,35646,Widowed,3,Suburban,16,0
1992,34,12,38091.72,Home,1,42713,Widowed,2,Urban,36,0
1993,31,12,16045.18,Life,3,52267,Single,1,Urban,82,0
1994,48,4,23250.18,Medical,1,23864,Single,3,Suburban,26,0
1995,41,18,12222.24,Auto,3,96197,Widowed,2,Suburban,75,0
1996,52,7,31552.2,Life,3,183631,Married,4,Urban,66,0
1997,61,1,15423.68,Life,0,137201,Single,3,Rural,67,0
1998,77,13,48417.04,Medical,1,92246,Married,1,Suburban,46,0
1999,62,6,35295.9,Home,4,182434,Single,2,Urban,74,1
2000,51,6,7267.75,Life,1,52380,Married,4,Urban,33,0
2001,20,12,21126.39,Auto,1,61284,Single,4,Rural,17,0
2002,54,8,19578.34,Auto,1,138178,Widowed,3,Suburban,34,0
2003,60,19,26945.23,Auto,4,143556,Divorced,2,Urban,17,0
2004,57,5,42175.57,Auto,4,75277,Divorced,4,Rural,69,1
2005,43,18,29379.39,Life,3,35316,Married,3,Suburban,33,1
2006,72,5,3547.06,Auto,4,175535,Married,0,Rural,32,0
2007,40,10,32943.08,Life,3,155960,Widowed,4,Urban,71,0
